timevote,subgroup,id,moment,student,gender,age,thermalsatisfaction,iaqsatisfaction,acousticsatisfaction,visualsatisfaction,ieqsatisfaction,clo_simple,activity,thermal_warm,thermal_cold,thermal_draft,thermal_other,iaq_stuffy,iaq_odour,iaq_dry,iaq_humid,iaq_other,ac_classroom,ac_hallway,ac_device,ac_outside,ac_other,vis_blackboard,vis_underexposure,vis_overexposure,vis_glare,vis_other,locationback,locationfront,troom,rh,co2,voc,sound,lighting,ea,ttrend,trm,locationleft,locationright,locationmiddle,groupobs,windowmajority,windowsclosed,activitymajority,time_troom,time_rh,time_co2,time_ea,time_trend,time_sound,time_voc,time_lighting,casestudy,clo_detailed,ac_ventilation,af
6/12/2021 10:35,B,PS_B12,End,True,female,11.0,3,3,4,2,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,True,True,18.1,41.0,656,,55.0,579.5,31.536,0.2,,False,False,False,,,False,,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,,6/12/2021 10:36,PrimarySchool,,,
6/12/2021 10:35,B,PS_B2,Start,True,male,10.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,18.1,41.0,656,,55.0,579.5,31.536,0.2,,False,False,False,,,False,,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,,6/12/2021 10:36,PrimarySchool,,,
6/12/2021 10:35,B,PS_B5,Start,True,female,10.0,4,4,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,18.1,41.0,656,,55.0,579.5,31.536,0.2,,False,False,True,,,False,,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,,6/12/2021 10:36,PrimarySchool,,,
6/12/2021 10:36,B,PS_B19,Start,True,female,9.0,3,3,3,3,3,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,18.1,41.0,656,,55.0,579.5,31.536,0.2,,False,False,False,,,False,,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,,6/12/2021 10:36,PrimarySchool,,,
6/12/2021 10:36,B,PS_B20,End,True,female,10.0,5,4,4,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,18.1,41.0,656,,55.0,579.5,31.536,0.2,,True,False,False,,,False,,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,,6/12/2021 10:36,PrimarySchool,,,
6/12/2021 10:36,B,PS_B22,Start,True,female,9.0,3,4,4,4,4,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,18.1,41.0,656,,55.0,579.5,31.536,0.2,,False,True,False,,,False,,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,6/12/2021 10:36,,6/12/2021 10:36,PrimarySchool,,,
6/12/2021 13:34,B,PS_B10,Start,True,male,10.0,5,5,5,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,19.2,39.0,546,,47.0,35.5,32.941,0.2,,True,False,False,,,False,,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,,6/12/2021 13:31,PrimarySchool,,,
6/12/2021 13:34,B,PS_B11,Start,True,female,10.0,4,4,4,4,2,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,19.2,39.0,546,,47.0,35.5,32.941,0.2,,False,False,True,,,False,,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,,6/12/2021 13:31,PrimarySchool,,,
6/12/2021 13:34,B,PS_B18,Start,True,male,10.0,3,4,3,4,3,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.2,39.0,546,,47.0,35.5,32.941,0.2,,False,False,False,,,False,,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,,6/12/2021 13:31,PrimarySchool,,,
6/12/2021 13:34,B,PS_B1,Start,True,male,9.0,5,5,4,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.2,39.0,546,,47.0,35.5,32.941,0.2,,False,False,False,,,False,,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,,6/12/2021 13:31,PrimarySchool,,,
6/12/2021 13:34,B,PS_B7,Start,True,male,10.0,5,4,4,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,19.2,39.0,546,,47.0,35.5,32.941,0.2,,False,False,False,,,False,,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,,6/12/2021 13:31,PrimarySchool,,,
6/12/2021 13:34,B,PS_B16,Start,True,male,10.0,5,5,5,4,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,19.2,39.0,546,,47.0,35.5,32.941,0.2,,False,True,False,,,False,,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,,6/12/2021 13:31,PrimarySchool,,,
6/12/2021 13:34,B,PS_B6,Start,True,male,11.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.2,39.0,546,,47.0,35.5,32.941,0.2,,False,False,False,,,False,,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,,6/12/2021 13:31,PrimarySchool,,,
6/12/2021 13:34,B,PS_B22,Start,True,female,9.0,3,4,4,4,4,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.2,39.0,546,,47.0,35.5,32.941,0.2,,False,True,False,,,False,,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,6/12/2021 13:32,,6/12/2021 13:31,PrimarySchool,,,
6/12/2021 13:35,B,PS_B13,Start,True,female,10.0,4,4,4,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,19.2,39.0,607,,55.0,595.2,32.944,0.2,,True,False,False,,,False,,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,,6/12/2021 13:36,PrimarySchool,,,
6/12/2021 13:35,B,PS_B2,Start,True,male,10.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.2,39.0,607,,55.0,595.2,32.944,0.2,,False,False,False,,,False,,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,,6/12/2021 13:36,PrimarySchool,,,
6/12/2021 13:35,B,PS_B12,Start,True,female,11.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,True,19.2,39.0,607,,55.0,595.2,32.944,0.2,,False,False,False,,,False,,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,,6/12/2021 13:36,PrimarySchool,,,
6/12/2021 13:35,B,PS_B21,Start,True,female,10.0,5,3,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.2,39.0,607,,55.0,595.2,32.944,0.2,,False,False,False,,,False,,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,,6/12/2021 13:36,PrimarySchool,,,
6/12/2021 13:35,B,PS_B17,Start,True,male,10.0,4,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,19.2,39.0,607,,55.0,595.2,32.944,0.2,,False,False,True,,,False,,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,,6/12/2021 13:36,PrimarySchool,,,
6/12/2021 13:35,B,PS_B20,Start,True,female,10.0,5,5,1,5,5,Warmly,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,False,True,19.2,39.0,607,,55.0,595.2,32.944,0.2,,False,False,False,,,False,,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,,6/12/2021 13:36,PrimarySchool,,,
6/12/2021 13:35,B,PS_B5,Start,True,female,10.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,19.2,39.0,607,,55.0,595.2,32.944,0.2,,False,False,True,,,False,,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,,6/12/2021 13:36,PrimarySchool,,,
6/12/2021 13:35,B,PS_B15,Start,True,female,11.0,5,5,1,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,19.2,39.0,607,,55.0,595.2,32.944,0.2,,False,True,False,,,False,,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,,6/12/2021 13:36,PrimarySchool,,,
6/12/2021 13:35,B,PS_B14,Start,True,male,10.0,4,2,2,5,3,Lightly,,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,,True,False,19.2,39.0,607,,55.0,595.2,32.944,0.2,,False,False,False,,,False,,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,,6/12/2021 13:36,PrimarySchool,,,
6/12/2021 13:36,B,PS_B19,Start,True,female,9.0,3,3,3,3,3,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.2,39.0,607,,55.0,595.2,32.944,0.2,,False,False,False,,,False,,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,,6/12/2021 13:36,PrimarySchool,,,
6/12/2021 13:38,B,PS_B20,Start,True,female,10.0,4,5,5,4,4,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,19.2,39.0,607,,55.0,595.2,32.944,0.2,,True,False,False,,,False,,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,6/12/2021 13:37,,6/12/2021 13:36,PrimarySchool,,,
6/12/2021 14:57,B,PS_B22,End,True,female,9.0,3,4,4,3,4,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.1,40.0,727,,52.0,587.3,33.135,0.2,,False,True,False,,,False,,6/12/2021 14:58,6/12/2021 14:58,6/12/2021 14:58,6/12/2021 14:58,6/12/2021 14:58,6/12/2021 14:58,,6/12/2021 14:56,PrimarySchool,,,
6/12/2021 15:17,B,PS_B10,End,True,male,10.0,5,5,5,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,19.7,40.0,816,,53.0,579.5,34.285,0.2,,True,False,False,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:16,PrimarySchool,,,
6/12/2021 15:17,B,PS_B13,End,True,female,10.0,3,4,4,4,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,19.7,40.0,816,,53.0,579.5,34.285,0.2,,True,False,False,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:16,PrimarySchool,,,
6/12/2021 15:18,B,PS_B17,End,True,male,10.0,5,4,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,19.7,40.0,816,,53.0,579.5,34.285,0.2,,False,False,True,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:16,PrimarySchool,,,
6/12/2021 15:18,B,PS_B19,End,True,female,9.0,3,3,3,3,3,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.7,40.0,816,,53.0,579.5,34.285,0.2,,False,False,False,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:16,PrimarySchool,,,
6/12/2021 15:18,B,PS_B20,End,True,female,10.0,5,5,5,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,19.7,40.0,816,,53.0,579.5,34.285,0.2,,True,False,False,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:16,PrimarySchool,,,
6/12/2021 15:18,B,PS_B11,End,True,female,10.0,4,4,4,3,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,19.7,40.0,816,,53.0,579.5,34.285,0.2,,False,False,True,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:16,PrimarySchool,,,
6/12/2021 15:18,B,PS_B7,End,True,male,10.0,5,4,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,19.7,40.0,816,,53.0,579.5,34.285,0.2,,False,False,False,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:16,PrimarySchool,,,
6/12/2021 15:18,B,PS_B16,End,True,male,10.0,5,5,5,4,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,19.7,40.0,816,,53.0,579.5,34.285,0.2,,False,True,False,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:16,PrimarySchool,,,
6/12/2021 15:19,B,PS_B14,End,True,male,10.0,4,2,4,5,4,Lightly,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,True,False,19.7,40.0,816,,53.0,579.5,34.285,0.2,,False,False,False,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:16,PrimarySchool,,,
6/12/2021 15:20,B,PS_B12,End,True,female,11.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,True,19.7,40.0,816,,53.0,579.5,34.285,0.2,,False,False,False,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:21,PrimarySchool,,,
6/12/2021 15:20,B,PS_B1,End,True,male,9.0,5,5,5,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.7,40.0,816,,53.0,579.5,34.285,0.2,,False,False,False,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:21,PrimarySchool,,,
6/12/2021 15:20,B,PS_B21,End,True,female,10.0,5,3,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.7,40.0,816,,53.0,579.5,34.285,0.2,,False,False,False,,,False,,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,6/12/2021 15:18,,6/12/2021 15:21,PrimarySchool,,,
6/12/2021 15:21,B,PS_B2,End,True,male,10.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.8,40.0,848,,52.0,579.5,34.479,0.2,,False,False,False,,,False,,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,,6/12/2021 15:21,PrimarySchool,,,
6/12/2021 15:21,B,PS_B5,End,True,female,10.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,19.8,40.0,848,,52.0,579.5,34.479,0.2,,False,False,True,,,False,,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,,6/12/2021 15:21,PrimarySchool,,,
6/12/2021 15:21,B,PS_B6,End,True,male,11.0,5,4,5,4,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,19.8,40.0,848,,52.0,579.5,34.479,0.2,,False,False,False,,,True,,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,,6/12/2021 15:21,PrimarySchool,,,
6/12/2021 15:25,B,PS_B20,End,True,female,10.0,5,5,1,5,5,Warmly,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,False,True,19.8,40.0,848,,52.0,579.5,34.479,0.2,,False,False,False,,,False,,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,6/12/2021 15:23,,6/12/2021 15:26,PrimarySchool,,,
9/12/2021 8:35,B,PS_B10,Start,True,male,10.0,3,3,3,3,3,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,17.7,40.0,509,,55.0,540.0,30.626,0.2,,True,False,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:36,B,PS_B14,Start,True,male,10.0,4,2,4,5,4,Lightly,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,True,False,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,False,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:36,B,PS_B13,Start,True,female,10.0,4,5,5,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,17.7,40.0,509,,55.0,540.0,30.626,0.2,,True,False,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:36,B,PS_B5,Start,True,female,10.0,5,4,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,False,True,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:37,B,PS_B17,Start,True,male,10.0,5,4,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,False,True,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:37,B,PS_B20,Start,True,female,10.0,3,5,4,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,17.7,40.0,509,,55.0,540.0,30.626,0.2,,True,False,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:37,B,PS_B18,Start,True,male,10.0,3,4,3,4,3,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,False,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:37,B,PS_B19,Start,True,female,9.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,False,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:37,B,PS_B22,Start,True,female,9.0,4,4,4,4,4,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,True,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:37,B,PS_B15,Start,True,female,11.0,5,5,1,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,True,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:37,B,PS_B2,Start,True,male,10.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,False,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:37,B,PS_B12,Start,True,female,11.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,True,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,False,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:38,B,PS_B1,Start,True,male,9.0,5,5,4,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,False,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:38,B,PS_B21,Start,True,female,10.0,4,3,5,5,4,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,False,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:38,B,PS_B11,Start,True,female,10.0,4,4,4,2,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,True,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,False,True,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:38,B,PS_B7,Start,True,male,10.0,5,5,4,4,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,17.7,40.0,509,,55.0,540.0,30.626,0.2,,False,False,False,,,False,,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,9/12/2021 8:37,,9/12/2021 8:36,PrimarySchool,,,
9/12/2021 8:40,B,PS_B4,Start,True,female,10.0,5,5,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,17.9,40.0,593,,56.0,563.7,30.993,0.2,,False,False,True,,,False,,9/12/2021 8:42,9/12/2021 8:42,9/12/2021 8:42,9/12/2021 8:42,9/12/2021 8:42,9/12/2021 8:42,,9/12/2021 8:41,PrimarySchool,,,
9/12/2021 9:59,B,PS_B13,End,True,female,10.0,5,5,4,5,5,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,18.8,40.0,677,,48.0,571.6,32.663,0.2,,True,False,False,,,False,,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,,9/12/2021 9:56,PrimarySchool,,,
9/12/2021 9:59,B,PS_B6,Start,True,male,11.0,3,3,3,4,4,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,18.8,40.0,677,,48.0,571.6,32.663,0.2,,False,False,False,,,False,,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,,9/12/2021 9:56,PrimarySchool,,,
9/12/2021 9:59,B,PS_B5,End,True,female,10.0,4,4,5,5,5,Neutral,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,18.8,40.0,677,,48.0,571.6,32.663,0.2,,False,False,True,,,False,,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,,9/12/2021 9:56,PrimarySchool,,,
9/12/2021 9:59,B,PS_B10,End,True,male,10.0,3,3,3,3,3,Warmly,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,18.8,40.0,677,,48.0,571.6,32.663,0.2,,True,False,False,,,False,,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,9/12/2021 9:57,,9/12/2021 9:56,PrimarySchool,,,
